777,6844037
778,6844060
779,6708678
780,6843734
781,6843797
782,9669797
783,102357
784,102358
785,6340501
786,18775464
787,1873807
788,6815071
789,6815086
790,9633228
791,9759364
792,9891119
793,9898684
794,10106720
795,5877145
796,5904852
797,5908862
798,5939059
799,5831963
800,5833610
801,6414725
802,6443109
803,6443114
804,6443338
805,9190861
806,102296
807,102302
808,102307
809,9202187
810,9274985
811,9474347
812,9553087
813,9640791
814,9738086
815,9760037
816,9791624
817,9956850
818,9039875
819,9048270
820,9701382
821,9719646
822,9739114
823,9077323
824,9091650
825,9102384
826,9932256
827,100201
828,100209
829,9840892
830,-2147483648
831,-2147483648
832,-2147483648
833,-2147483648
834,-2147483648
835,-2147483648
836,-2147483648
837,-2147483648
838,-2147483648
839,-2147483648
840,-2147483648
841,8984988
842,8989579
843,9324777
844,9337691
845,-2147483648
846,-2147483648
847,18730396
848,18730418
849,18730421
850,6531619
851,6626521
852,9514262
853,9563101
854,9570977
855,9590648
856,9706404
857,9080649
858,9081208
859,9080199
860,9201636
861,9231360
862,9208334
863,9293320
864,5813917
865,9126260
866,9158916
867,9175308
868,9184859
869,9196227
870,9201856
871,9231016
872,10042776
873,9011869
874,9076532
875,9097419
876,9230687
877,100112
878,100135
879,5939827
880,6106504
881,9428928
882,9357498
883,9552701
884,9569113
885,9600637
886,9228353
887,5902793
888,5953293
889,-2147483648
890,-2147483648
891,6127228
892,6127249
893,6127256
894,6127273
895,6127297
896,6127318
897,6403867
898,6434235
899,6466274
900,6466307
901,6469988
902,6470011
903,6591577
904,6398056
905,6398068
906,6398077
907,6398085
908,9187436
909,9193316
910,9206045
911,9376788
912,9377826
913,10054777
914,10103804
915,10103833
916,-2147483648
917,-2147483648
918,-2147483648
919,-2147483648
920,-2147483648
921,-2147483648
922,-2147483648
923,-2147483648
924,-2147483648
925,-2147483648
926,-2147483648
927,-2147483648
928,-2147483648
929,6414315
930,6460191
931,9252932
932,9880019
933,9873312
934,9189100
935,9195446
936,9542036
937,9580300
938,9862525
939,9257287
940,9095672
941,9095701
942,9552619
943,9648539
944,9659343
945,9200185
946,9252915
947,9284162
948,9316322
949,9328043
950,9386874
951,9557330
952,9632611
953,9659355
954,9803211
955,9808092
956,9812618
957,9828616
958,9830296
959,9834485
960,9856185
961,9892386
962,9257333
963,5768727
964,5857526
965,5863572
966,5863581
967,5863586
968,5867493
969,5919468
970,5931175
971,6020649
972,6072517
973,6072530
974,6115523
975,6140101
976,6202289
977,6394490
978,6414813
979,6514113
980,6187977
981,6698878
982,6753266
983,6190694
984,9324318
985,9546038
986,9525743
987,9820519
988,9832369
989,10032004
990,9299997
991,9627977
992,10025687
993,10030139
994,8970664
995,6491328
996,6812613
997,9170228
998,9175319
999,9188371
1000,9230161
1001,6142775
1002,6148919
1003,8977938
1004,9157176
1005,9529768
1006,9946359
1007,1461970
1008,1461986
1009,1462018
1010,8985284
1011,8998752
1012,9891981
1013,1461969
1014,1461980
1015,9199626
1016,9199682
1017,9226300
1018,5807523
1019,5807562
1020,5819477
1021,5819604
1022,9975486
1023,9935227
1024,9938025
1025,8954763
1026,9071861
1027,9134342
1028,8905833
1029,9676946
1030,9819133
1031,10114216
1032,9762495
1033,9939009
1034,9729691
1035,9766038
1036,10022570
1037,9943261
1038,9826327
1039,9431073
1040,6023691
1041,6023671
1042,5811207
1043,6024099
1044,6185083
1045,6188772
1046,6202047
1047,6394792
1048,6023719
1049,6397508
1050,6397919
1051,5919287
1052,5922970
1053,6397909
1054,6397517
1055,6397546
1056,6397450
1057,5922456
1058,6375756
1059,5922858
1060,6394727
1061,6401463
1062,6401465
1063,6394554
1064,9666868
1065,9666881
1066,9655647
1067,9686881
1068,9694665
1069,9622693
1070,9646319
1071,9656104
1072,9648726
1073,9648668
1074,1874774
1075,5912261
1076,9845682
1077,9241410
1078,9828845
1079,10082310
1080,9788245
1081,9119686
1082,9120505
1083,10061588
1084,9106794
1085,9106889
1086,10032059
1087,9106678
1088,9109603
1089,10061566
1090,9106819
1091,9109624
1092,10062529
1093,9025420
1094,9025530
1095,9106785
1096,9109639
1097,10074054
1098,10087328
1099,10101519
1100,10101548
1101,5811248
1102,9037818
1103,9043631
1104,9187620
1105,9234160
1106,9103909
1107,9112231
1108,9136676
1109,9319718
1110,9065450
1111,9797869
1112,9943708
1113,10030534
1114,10030682
1115,10055160
1116,10055372
1117,10055728
1118,10055865
1119,10086383
1120,10086410
1121,9342348
1122,5787702
1123,6421708
1124,5789706
1125,5940392
1126,5972809
1127,5972844
1128,9660305
1129,-2147483648
1130,100029
1131,100030
1132,9052963
1133,6778407
1134,6110285
1135,6110304
1136,6388050
1137,6424038
1138,6719870
1139,9303922
1140,9271299
1141,9278468
1142,9278704
1143,9278553
1144,9280917
1145,9429027
1146,9458435
1147,9458751
1148,9512021
1149,9291370
1150,5823313
1151,8950172
1152,8959032
1153,9101237
1154,9951390
1155,9955830
1156,9956551
1157,-2147483648
1158,-2147483648
1159,10139579
1160,9871888
1161,-2147483648
1162,8962241
1163,9863624
1164,10141098
1165,9448186
1166,9453949
1167,9502761
1168,10129023
1169,9167678
1170,9167755
1171,9167774
1172,9787889
1173,9808420
1174,10029895
1175,10030318
1176,10041087
1177,9049323
1178,9049396
1179,9054123
1180,9054433
1181,9055230
1182,9074212
1183,9074225
1184,9084190
1185,9084264
1186,9135785
1187,9168472
1188,9182291
1189,9482143
1190,9487306
1191,9511642
1192,10026126
1193,10092720
1194,10092733
1195,9014298
1196,9472334
1197,9473100
1198,9476328
1199,9478833
1200,9516565
1201,9529468
1202,9540536
1203,9569108
1204,9798464
1205,18775539
1206,18775303
1207,18775526
1208,9000137
1209,9918770
1210,10131323
1211,10153762
1212,101248
1213,101281
1214,101290
1215,101338
1216,9678890
1217,101264
1218,101315
1219,101352
1220,9819408
1221,9662489
1222,9879536
1223,9938494
1224,10146421
1225,10151560
1226,6098047
1227,9505114
1228,9812510
1229,9813939
1230,9817391
1231,9817709
1232,9818631
1233,9823436
1234,9939239
1235,9814113
1236,9817366
1237,9817437
1238,9823831
1239,9818644
1240,9824107
1241,5765923
1242,5771960
1243,5814172
1244,9239075
1245,6202103
1246,6609029
1247,5780993
1248,5866682
1249,5867092
1250,5867520
1251,6443306
1252,9980315
1253,9987356
1254,9991329
1255,10005343
1256,10031637
1257,9622449
1258,9638957
1259,9646541
1260,10103250
1261,9258414
1262,9342861
1263,9342871
1264,9346465
1265,9346504
1266,9401873
1267,9401879
1268,9404284
1269,9564380
1270,9584292
1271,9769620
1272,9772334
1273,9781030
1274,9782651
1275,9788518
1276,9807493
1277,9808685
1278,9809132
1279,9810416
1280,9812500
1281,9825889
1282,9828701
1283,9829824
1284,9841895
1285,9979201
1286,9754901
1287,9755694
1288,9812530
1289,9979271
1290,10045265
1291,10081527
1292,10114888
1293,9445961
1294,9025970
1295,9029391
1296,9043061
1297,9055771
1298,9070320
1299,9700404
1300,9180263
1301,9336784
1302,9433727
1303,9727326
1304,9512105
1305,9579293
1306,9295923
1307,8940662
1308,9812516
1309,9973093
1310,9973710
1311,9979064
1312,10022577
1313,10029773
1314,9016827
1315,8955021
1316,9483651
1317,9592907
1318,9592921
1319,9593369
1320,9593373
1321,9600208
1322,9600500
1323,9602176
1324,9602687
1325,9604285
1326,9935027
1327,10077347
1328,10078798
1329,10088468
1330,9604557
1331,9604975
1332,9236886
1333,9253875
1334,9254010
1335,9257354
1336,9278326
1337,10148402
1338,10154451
1339,9600173
1340,9604483
1341,9605032
1342,9223853
1343,9235508
1344,9236775
1345,9254006
1346,10154478
1347,9604525
1348,9605017
1349,9605267
1350,9717369
1351,9717444
1352,9717536
1353,9343061
1354,9416539
1355,9699849
1356,9737061
1357,9737144
1358,9765274
1359,9767541
1360,9712017
1361,9712263
1362,9961111
1363,9898549
1364,9898751
1365,9899858
1366,9899900
1367,9005337
1368,9781576
1369,9164697
1370,8976392
1371,9191819
1372,9195580
1373,9026042
1374,9052128
1375,9052163
1376,9190618
1377,9195777
1378,9749669
1379,9828200
1380,9828053
1381,10105843
1382,10122190
1383,9262104
1384,9262847
1385,10146575
1386,9618984
1387,9328068
1388,9731761
1389,8945603
1390,9845800
1391,9688315
1392,9691506
1393,9852623
1394,8931972
1395,9018075
1396,9089154
1397,9137744
1398,9157040
1399,10014087
1400,10116319
1401,10116348
1402,9154505
1403,9704577
1404,9789156
1405,10092881
1406,10116429
1407,9570393
1408,9577176
1409,9582853
1410,9585857
1411,9739450
1412,10138610
1413,9111285
1414,9132295
1415,9484042
1416,9438973
1417,9670919
1418,10002960
1419,10107870
1420,10003768
1421,10012348
1422,10141417
1423,9020532
1424,9114357
1425,9209856
1426,9399988
1427,9492966
1428,9577119
1429,9582816
1430,9585762
1431,9739434
1432,10005931
1433,9562638
1434,9719530
1435,9733307
1436,9734860
1437,10108940
1438,9752981
1439,9938579
1440,9255920
1441,-2147483648
1442,8990133
1443,9316829
1444,9541274
1445,9639203
1446,8943146
1447,9085717
1448,9089390
1449,9346023
1450,9349758
1451,9600951
1452,9625612
1453,9625620
1454,9628645
1455,9630205
1456,9249331
1457,10098544
1458,9926575
1459,9044956
1460,10036447
1461,9624636
1462,9824428
1463,9860342
1464,9934788
1465,10065476
1466,9473468
1467,9493166
1468,9630067
1469,9109105
1470,9607295
1471,9677748
1472,9734547
1473,10062582
1474,9046637
1475,9166915
1476,9789946
1477,10053265
1478,10053780
1479,9183450
1480,9292813
1481,9292931
1482,9364541
1483,9376013
1484,9475335
1485,9501027
1486,9539352
1487,9557972
1488,9577343
1489,9779858
1490,9007716
1491,9800053
1492,9800579
1493,9832120
1494,9837384
1495,9837440
1496,9348373
1497,9141223
1498,9143843
1499,9379551
1500,9697918
1501,8928775
1502,8967639
1503,8968712
1504,9682348
1505,9725559
1506,9858236
1507,9860979
1508,9876459
1509,9887603
1510,9887622
1511,9415221
1512,10100017
1513,8959022
1514,9010546
1515,9097062
1516,9207818
1517,9672523
1518,10091872
1519,10105159
1520,9749871
1521,9708512
1522,9782315
1523,9787282
1524,9787555
1525,9827720
1526,9829063
1527,9829140
1528,9822674
1529,8977713
1530,9025816
1531,9822966
1532,9026512
1533,9030377
1534,9031542
1535,9634192
1536,9668534
1537,9676316
1538,9911857
1539,9559893
1540,9648140
1541,9648460
1542,8958143
1543,9423793
1544,9241019
1545,10099240
1546,10105932
1547,9958630
1548,9962768
1549,10048310
1550,10051689
1551,10134629
1552,10135041
1553,10135982
1554,10140961
1555,10141205
1556,9119391
1557,9051009
1558,9862659
1559,9865891
1560,9718798
1561,9749908
1562,9739468
1563,9972048
1564,9025398
1565,9187891
1566,9206108
1567,9398812
1568,9694255
1569,9704157
1570,9727449
1571,9646401
1572,9181756
1573,9182446
1574,9402144
1575,9555761
1576,8935461
1577,9009053
1578,9080914
1579,9100858
1580,9182194
1581,9840897
1582,9870871
1583,9964297
1584,9750847
1585,9227953
1586,9252257
1587,9522075
1588,9552776
1589,9174294
1590,9180161
1591,9252151
1592,9411403
1593,9446705
1594,9448253
1595,9483188
1596,9524399
1597,9695451
1598,9446149
1599,8981349
1600,9253401
1601,9132830
1602,9253192
1603,9499590
1604,9477320
1605,9535942
1606,9569090
1607,9580201
1608,9839126
1609,10036264
1610,10081874
1611,10091906
1612,8942981
1613,9511580
1614,9866047
1615,9286982
1616,9434017
1617,9769299
1618,9774288
1619,9441393
1620,9441501
1621,9211622
1622,9580301
1623,9599907
1624,9732074
1625,9772827
1626,9783773
1627,9784387
1628,9131336
1629,9403628
1630,9025197
1631,9050174
1632,9068414
1633,9130510
1634,9132699
1635,9179463
1636,9934635
1637,10073337
1638,10073353
1639,10077673
1640,9346760
1641,9386988
1642,8914657
1643,8962056
1644,9362074
1645,9434619
1646,9437195
1647,9477629
1648,9124540
1649,10105188
1650,10115887
1651,9214678
1652,9360824
1653,9517648
1654,9525444
1655,9628386
1656,9748237
1657,9750060
1658,10056219
1659,18775448
1660,10135363
1661,9343702
1662,9346763
1663,9291941
1664,9296299
1665,9346123
1666,9347119
1667,9338055
1668,9338070
1669,9338085
1670,9345823
1671,9346773
1672,9346816
1673,9349463
1674,9253408
1675,9652541
1676,9748616
1677,9774144
1678,9784324
1679,9253835
1680,9258145
1681,9259051
1682,9259634
1683,9105111
1684,9106914
1685,9507437
1686,9938094
1687,9169113
1688,9190017
1689,9196773
1690,9208081
1691,9208684
1692,9211165
1693,9214719
1694,9228532
1695,9238838
1696,10106703
1697,10124358
1698,10151495
1699,9254047
1700,9174474
1701,9174553
1702,9196504
1703,9229527
1704,9823438
1705,9812339
1706,9095682
1707,9641579
1708,9642034
1709,10072443
1710,9354518
1711,9457997
1712,9656243
1713,9786842
1714,8881648
1715,8998632
1716,9055722
1717,9095088
1718,8981253
1719,9133668
1720,9406988
1721,9412332
1722,9298898
1723,9299050
1724,9360078
1725,9674702
1726,9964605
1727,8935394
1728,9008649
1729,9666887
1730,9823959
1731,9969534
1732,10139902
1733,9934057
1734,18775465
1735,9852398
1736,9357877
1737,9924239
1738,10047100
1739,10082303
1740,10092465
1741,10092806
1742,10104600
1743,9327646
1744,9346107
1745,9136441
1746,9162049
1747,9736091
1748,9736203
1749,9742191
1750,-2147483648
1751,-2147483648
1752,9202427
1753,9236262
1754,9271814
1755,9427293
1756,9764404
1757,8981116
1758,10105415
1759,10107154
1760,10110965
1761,8985927
1762,8978663
1763,8986251
1764,8982903
1765,8977593
1766,8982964
1767,8958467
1768,8969746
1769,8973303
1770,8981379
1771,9008882
1772,9136239
1773,9227899
1774,9503937
1775,9709376
1776,9709425
1777,10072941
1778,9324572
1779,9325251
1780,9485401
1781,-2147483648
1782,-2147483648
1783,-2147483648
1784,-2147483648
1785,-2147483648
1786,9645165
1787,9249540
1788,9263413
1789,9648754
1790,9664359
1791,9722789
1792,9424467
1793,9430066
1794,9430365
1795,9865710
1796,9865524
1797,9811093
1798,10128647
1799,9390146
1800,9735933
1801,9754336
1802,9858915
1803,10133024
1804,9228638
1805,9579652
1806,9448111
1807,9453995
1808,9458684
1809,9499367
1810,9564523
1811,9580515
1812,9613809
1813,9614235
1814,9668723
1815,9728826
1816,9258132
1817,9259226
1818,9341533
1819,9382498
1820,9382993
1821,9403281
1822,9453405
1823,9524835
1824,9541005
1825,9580125
1826,9580158
1827,9580691
1828,9592871
1829,9593059
1830,9599622
1831,9604153
1832,9604310
1833,9609576
1834,9628908
1835,9632968
1836,9828277
1837,9539072
1838,9577901
1839,9074697
1840,9099498
1841,9102551
1842,9482082
1843,8963722
1844,9646366
1845,9646439
1846,9736868
1847,9022787
1848,9046481
1849,9059860
1850,9070415
1851,9070483
1852,9100876
1853,9223680
1854,9227309
1855,9229231
1856,9236871
1857,9239802
1858,9244323
1859,9247952
1860,9248241
1861,9248428
1862,9248699
1863,9750282
1864,9778946
1865,9075885
1866,9694197
1867,9698542
1868,9699859
1869,9711417
1870,9717406
1871,9760261
1872,9760301
1873,9381846
1874,9381853
1875,9382868
1876,9934851
1877,9679885
1878,9686573
1879,9934704
1880,9923936
1881,8945163
1882,8977909
1883,9068982
1884,9068986
1885,9394144
1886,9394272
1887,9401989
1888,9439615
1889,9680284
1890,9404815
1891,9481798
1892,9395010
1893,8989351
1894,9873138
1895,9879869
1896,9916944
1897,9453740
1898,9639948
1899,9331668
1900,9916692
1901,9342655
1902,-2147483648
1903,-2147483648
1904,9513395
1905,9312990
1906,9754767
1907,9755208
1908,9163463
1909,8972069
1910,9484394
1911,9577946
1912,9682506
1913,9024682
1914,9041942
1915,9054890
1916,9190593
1917,9153716
1918,9300922
1919,9318622
1920,9369864
1921,9375713
1922,9478311
1923,9552883
1924,9661247
1925,9674407
1926,9682315
1927,9684681
1928,9615809
1929,-2147483648
1930,-2147483648
1931,-2147483648
1932,9600717
1933,8968026
1934,8968036
1935,9970145
1936,9924175
1937,10050981
1938,10055472
1939,10060431
1940,9202914
1941,9239855
1942,9241260
1943,9241807
1944,10012525
1945,9997488
1946,-2147483648
1947,9938843
1948,9929291
1949,-2147483648
1950,9958094
1951,9137454
1952,9394698
1953,9457601
1954,8961069
1955,9016695
1956,9016713
1957,9479633
1958,9769785
1959,10028781
1960,10075286
1961,10079356
1962,10080226
1963,10080246
1964,10080368
1965,9817411
1966,9799920
1967,9803848
1968,10134708
1969,9335009
1970,9745028
1971,9767109
1972,9844820
1973,9682815
1974,9733416
1975,9678907
1976,9685452
1977,9733227
1978,9804677
1979,9818828
1980,9668124
1981,9668140
1982,9784573
1983,9784628
1984,9601033
1985,9617569
1986,9688524
1987,9688540
1988,9687736
1989,9687758
1990,9691481
1991,9691500
1992,9700658
1993,9700682
1994,9745958
1995,9746099
1996,9921077
1997,9927573
1998,9927809
1999,8985448
2000,9859661
2001,9875987
2002,10026155
2003,10048246
2004,10048369
2005,10060493
2006,9925005
2007,9214919
2008,9941935
2009,9982308
2010,9982381
2011,9983192
2012,9987078
2013,10025822
2014,10048287
2015,9085563
2016,9138242
2017,10026132
2018,10048336
2019,9105441
2020,9095146
2021,9125123
2022,9239256
2023,9241631
2024,9262338
2025,9625824
2026,9680036
2027,9681200
2028,9683780
2029,9625855
2030,9680099
2031,9683838
2032,9606083
2033,9676299
2034,9683859
2035,9441384
2036,9908304
2037,9779062
2038,9836319
2039,9851016
2040,9629556
2041,9639528
2042,8941319
2043,9382819
2044,9391061
2045,9395277
2046,9398341
2047,9416706
2048,9418794
2049,9419737
2050,9424615
2051,9437769
2052,9437936
2053,9446320
2054,9446332
2055,9452831
2056,9457158
2057,9457256
2058,9461445
2059,9461503
2060,9461984
2061,9478147
2062,9483805
2063,9536499
2064,9579707
2065,9617764
2066,9619339
2067,9619417
2068,9636101
2069,9638596
2070,9668613
2071,9584599
2072,10116142
2073,10127979
2074,9912309
2075,102847
2076,102945
2077,103128
2078,103236
2079,8971737
2080,9004468
2081,5784086
2082,6743576
2083,6743633
2084,6747550
2085,6747657
2086,6778480
2087,6778520
2088,6778540
2089,6778572
2090,6793272
2091,6793359
2092,6798515
2093,6798589
2094,6826543
2095,6853370
2096,6853680
2097,6853046
2098,6853253
2099,9738953
2100,9779536
2101,9810805
2102,9831369
2103,9352751
2104,9354365
2105,9562519
2106,9685307
2107,9020361
2108,9399768
2109,10042758
2110,9134439
2111,9399874
2112,100922
2113,100992
2114,9081178
2115,9101198
2116,9231224
2117,9641623
2118,9690344
2119,9755877
2120,9810488
2121,9500897
2122,9530823
2123,9500910
2124,9526315
2125,9527783
2126,9530978
2127,6519184
